,conta_contabil,cod_r,nome_conta,saldo_ant,deb,cred,saldo_atual
226,3.2.01.01.00.000004,31245.0,(-) ICMS S/ MERCADORIAS,0.0,0.0,71725.09,71725.09
227,3.2.01.01.00.000010,3427.0,(-) IPI S/ IMPORTACAO,0.0,0.0,76438.26,76438.26
228,3.2.01.01.00.000003,3420.0,(-) IPI S/ MERCADORIA,0.0,0.0,24652.25,24652.25
229,3.2.01.01.00.000019,33797.0,FRETES S/ COMPRAS REVENDAS,0.0,45612.7,0.0,-45612.7
230,3.2.01.01.00.000008,3425.0,IMPORTACAO,0.0,1715192.6,0.0,-1715192.6
231,3.2.01.01.00.000002,3419.0,MERCADORIAS DE REVENDA,0.0,513773.67,0.0,-513773.67
232,4.0.00.00.00.000000,4.0,DESPESAS,0.0,952162.69,4589.08,-947573.61
233,4.3.00.00.00.000000,4577.0,DESPESAS ADMINISTRATIVAS,0.0,791648.06,4859.56,-786788.5
234,4.3.01.00.00.000000,4658.0,REMUNERACAO DA DIRETORIA,0.0,8699.63,0.0,-8699.63
235,4.3.01.01.00.000000,41034.0,REMUNERACAO DA DIRETORIA,0.0,8158.24,0.0,-8158.24
236,4.3.01.01.00.000001,4667.0,PRO-LABORE,0.0,8445.77,0.0,-8445.77
237,4.3.05.00.00.000000,4659.0,DESPESAS C/PESSOAL,0.0,215894.83,578.21,-215316.62
238,4.3.05.01.00.000000,41035.0,DESPESAS C/PESSOAL,0.0,223941.67,478.66,-223463.01
239,4.3.05.01.00.000003,4670.0,13O. SALARIO,0.0,139.85,0.0,-139.85
240,4.3.05.01.00.000011,4678.0,ASSISTENCIA MEDICA,0.0,14460.33,354.28,-14106.05
241,4.3.05.01.00.000052,43832.0,BOLSA AUXILIO,0.0,146.41,0.0,-146.41
242,4.3.05.01.00.000032,4699.0,COMISSOES - PF,0.0,111542.72,0.0,-111542.72
243,4.3.05.01.00.000078,428529.0,EPI-EQPTI DE PROTEÇÃO INDIVIDUAL,0.0,515.71,0.0,-515.71
244,4.3.05.01.00.000012,4679.0,ESTAGIARIOS,0.0,6474.34,0.0,-6474.34
245,4.3.05.01.00.000004,4671.0,FERIAS,0.0,8400.98,0.0,-8400.98
246,4.3.05.01.00.000010,4677.0,INDENIZACAO TRABALHISTA,0.0,432.37,0.0,-432.37
247,4.3.05.01.00.000001,4668.0,SALARIOS E ORDENADOS,0.0,68118.02,176.01,-67942.01000000001
248,4.3.05.01.00.000020,4687.0,VALE REFEICAO,0.0,23426.52,0.0,-23426.52
249,4.3.05.01.00.000016,4683.0,VALE TRANSPORTE,0.0,1367.74,0.0,-1367.74
250,4.3.10.00.00.000000,4660.0,SERVICOS PRESTADOS TERCEIROS,0.0,249809.66,1977.36,-247832.30000000002
251,4.3.10.01.00.000000,41036.0,SERVICOS PRESTADOS TERCEIROS,0.0,256483.12,1960.2,-254522.91999999998
252,4.3.10.01.00.000023,4732.0,ASSISTENCIA CONTABIL,0.0,22425.71,0.0,-22425.71
253,4.3.10.01.00.000024,4733.0,ASSISTENCIA JURIDICA,0.0,6830.62,0.0,-6830.62
254,4.3.10.01.00.000053,433310.0,DESPESA COM SUPORTE TÉCNICO,0.0,2811.85,0.0,-2811.85
255,4.3.10.01.00.000042,428193.0,EXAME MÉDICO,0.0,640.87,0.0,-640.87
256,4.3.10.01.00.000004,4713.0,FRETES E CARRETOS - PJ,0.0,21613.2,0.0,-21613.2
257,4.3.10.01.00.000018,4727.0,HONORARIOS ADMISTRATIVOS,0.0,11134.26,0.0,-11134.26
258,4.3.10.01.00.000052,433285.0,SERVICO DE LIMPEZA E SEGURANÇA,0.0,2554.88,0.0,-2554.88
259,4.3.10.01.00.000014,4723.0,SERVICO TELECOMUNICACOES,0.0,4095.24,0.0,-4095.24
260,4.3.10.01.00.000005,4714.0,SERVICOS PRESTADOS - PF,0.0,1748.37,0.0,-1748.37
261,4.3.10.01.00.000006,4715.0,SERVICOS PRESTADOS - PJ,0.0,195138.81,1808.34,-193330.47
262,4.3.15.00.00.000000,4661.0,ENCARGOS SOCIAIS,0.0,31324.51,0.0,-31324.51
263,4.3.15.01.00.000000,41037.0,ENCARGOS SOCIAIS,0.0,31507.55,0.0,-31507.55
264,4.3.15.01.00.000002,4735.0,FGTS,0.0,7033.88,0.0,-7033.88
265,4.3.15.01.00.000001,4734.0,INSS,0.0,23118.45,0.0,-23118.45
266,4.3.30.00.00.000000,4665.0,PROVISOES E DEPRECIACOES,0.0,21333.08,0.0,-21333.08
267,4.3.30.01.00.000000,41041.0,PROVISOES E DEPRECIACOES,0.0,22915.27,0.0,-22915.27
268,4.3.30.01.00.000001,4751.0,DEPRECIACOES,0.0,20563.64,0.0,-20563.64
269,4.3.35.00.00.000000,4666.0,DESPESAS GERAIS,0.0,270654.42,2540.05,-268114.37
270,4.3.35.01.00.000000,41042.0,DESPESAS GERAIS,0.0,290635.19,2335.03,-288300.16
271,4.3.35.01.00.000009,4763.0,AGUA E ESGOTO,0.0,1199.74,0.0,-1199.74
272,4.3.35.01.00.000001,4757.0,ALUGUEIS,0.0,45857.6,0.0,-45857.6
273,4.3.35.01.87.000000,433423.0,ANUIDADE DE CARTÃO DE CREDITO,0.0,34.16,36.78,2.6200000000000045
274,4.3.35.01.21.000000,43297.0,BENS DE PEQUENO VALOR,0.0,1931.89,0.0,-1931.89
275,4.3.35.01.34.000000,46652.0,COMBUSTIVEIS E LUBRIFICANTES,0.0,9445.73,0.0,-9445.73
276,4.3.35.01.02.000000,42592.0,CONSERVACAO E MANUTENCAO,0.0,11234.94,0.0,-11234.94
277,4.3.35.01.00.000017,4771.0,CONTRIBUICOES E DOACOES,0.0,401.28,0.0,-401.28
278,4.3.35.01.00.000015,4769.0,CORREIOS E MALOTES,0.0,919.57,0.0,-919.57
279,4.3.35.01.00.000010,4764.0,CURSOS E ESTUDOS,0.0,6403.65,1486.45,-4917.2
280,4.3.35.01.00.000029,42247.0,DESPESA C/ PROC. DE DADOS,0.0,4677.42,0.0,-4677.42
281,4.3.35.01.07.000000,43070.0,DESPESA C/CONDUÇÃO,0.0,706.54,0.0,-706.54
282,4.3.35.01.08.000000,43072.0,DESPESA C/VEÍCULOS,0.0,614.69,0.0,-614.69
283,4.3.35.01.00.000021,4775.0,DESPESA DE COPA,0.0,1118.85,0.0,-1118.85
284,4.3.35.01.90.000000,433594.0,DESPESA DE MANUTENÇÃO DE PLATAFORMA,0.0,677.28,0.0,-677.28
285,4.3.35.01.88.000000,433424.0,DESPESA DE MANUTENÇÃO SOFTWARE/PLATAFORMA,0.0,68.02,0.0,-68.02
286,4.3.35.01.00.000028,41321.0,DESPESAS DE VIAGENS E ESTADIAS,0.0,3114.57,0.0,-3114.57
287,4.3.35.01.62.000000,428123.0,DESPESAS DIVERSAS,0.0,1000.9,1025.89,24.990000000000123
288,4.3.35.01.64.000000,428350.0,DESPESAS IMPORTAÇÕES,0.0,107701.43,0.0,-107701.43
289,4.3.35.01.31.000000,46649.0,DESPESAS LEGAIS,0.0,12047.18,0.0,-12047.18
290,4.3.35.01.00.000022,4776.0,ENERGIA ELETRICA,0.0,1379.02,0.0,-1379.02
291,4.3.35.01.00.000023,4778.0,IMPRESSO E MATERIAL DE ESCRITORIO,0.0,5543.18,0.0,-5543.18
292,4.3.35.01.16.000000,43292.0,INTERNET,0.0,658.98,0.0,-658.98
293,4.3.35.01.00.000024,41317.0,LANCHES E REFEICOES,0.0,3645.34,0.0,-3645.34
294,4.3.35.01.50.000000,49341.0,LOCACAO DE VEICULOS,0.0,1345.5,0.0,-1345.5
295,4.3.35.01.18.000000,43294.0,MATERIAL DE CONSUMO,0.0,51520.86,0.0,-51520.86
296,4.3.35.01.00.000025,41318.0,MATERIAL DE LIMPEZA,0.0,1260.57,0.0,-1260.57
297,4.3.35.01.25.000000,46492.0,MULTA DE TRANSITO,0.0,476.28,0.0,-476.28
298,4.3.35.01.00.000013,4767.0,PEDAGIO,0.0,2925.92,0.0,-2925.92
299,4.3.35.01.09.000000,43073.0,SEGURO,0.0,8733.67,0.0,-8733.67
300,4.3.35.01.10.000000,43282.0,TELEFONE,0.0,1955.69,0.0,-1955.69
301,4.6.00.00.00.000000,4580.0,DESPESAS TRIBUTARIAS,0.0,131980.99,0.0,-131980.99
302,4.6.01.00.00.000000,4800.0,"IMPOSTOS, TRIBUTOS E TAXAS",0.0,129213.36,0.0,-129213.36
303,4.6.01.01.00.000000,41046.0,"IMPOSTOS, TRIBUTOS E TAXAS",0.0,144501.25,0.0,-144501.25
304,4.6.01.01.00.000001,4801.0,ADICIONAL I.RENDA,0.0,27697.78,0.0,-27697.78
305,4.6.01.01.00.000007,4807.0,CONTRIBUICAO SOCIAL,0.0,47596.74,0.0,-47596.74
306,4.6.01.01.01.000000,42594.0,ICMS - DIFERENCIAL DE ALIQUOTA,0.0,1339.29,0.0,-1339.29
307,4.6.01.01.00.000019,4819.0,ICMS SOBRE OUTRAS SAIDAS,0.0,2884.49,0.0,-2884.49
308,4.6.01.01.03.000000,45282.0,ICMS ST S/ OUTRAS SAIDAS,0.0,1206.2,0.0,-1206.2
309,4.6.01.01.00.000014,4814.0,IMPOSTO DE RENDA,0.0,51707.28,0.0,-51707.28
310,4.6.01.01.00.000008,4808.0,IMPOSTOS E TAXAS DIVERSAS,0.0,405.7,0.0,-405.7
311,4.6.01.01.00.000011,4811.0,IPI S/ OUTRAS SAIDAS,0.0,2989.02,0.0,-2989.02
312,4.6.01.01.00.000012,4812.0,IPTU,0.0,1052.11,0.0,-1052.11
313,4.6.01.01.00.000020,4820.0,IPVA,0.0,1493.07,0.0,-1493.07
314,4.7.00.00.00.000000,4581.0,DESPESAS FINANCEIRAS,0.0,41187.14,0.25,-41186.89
315,4.7.01.00.00.000000,4826.0,VARIACOES MONETARIAS,0.0,6607.18,0.0,-6607.18
316,4.7.01.01.00.000000,41048.0,VARIACOES MONETARIAS,0.0,5843.77,0.0,-5843.77
317,4.7.01.01.00.000003,4830.0,VARIACAO CAMBIAL PASSIVA,0.0,6107.34,0.0,-6107.34
318,4.7.15.00.00.000000,4827.0,OUTRAS DESPESAS FINANCEIRAS,0.0,41945.34,0.25,-41945.09
319,4.7.15.01.00.000000,41049.0,OUTRAS DESPESAS FINANCEIRAS,0.0,41780.21,0.22,-41779.99
320,4.7.15.01.00.000010,4843.0,DESCONTOS CONCEDIDOS,0.0,725.4,0.0,-725.4
321,4.7.15.01.00.000018,46656.0,DESPESAS C/CARTÃO DE CREDITO,0.0,14795.01,0.0,-14795.01
322,4.7.15.01.00.000017,46655.0,IOF,0.0,2660.08,0.0,-2660.08
323,4.7.15.01.00.000022,424714.0,JUROS BANCARIOS,0.0,10835.79,0.0,-10835.79
324,4.7.15.01.00.000005,4838.0,JUROS MORA S/IMPOSTOS,0.0,821.74,0.0,-821.74
325,4.7.15.01.00.000004,4837.0,JUROS PASSIVOS,0.0,742.44,0.0,-742.44
326,4.7.15.01.00.000009,4842.0,JUROS S/EMPRESTIMO,0.0,5036.88,0.0,-5036.88
327,4.7.15.01.00.000001,4834.0,TARIFAS BANCARIAS,0.0,3824.61,0.22,-3824.3900000000003
328,5.0.00.00.00.000000,5.0,RECEITAS,0.0,1194598.62,4744339.56,3549740.9399999995
329,5.1.00.00.00.000000,5858.0,RECEITA BRUTA OPERACIONAL,0.0,1039823.11,4850736.16,3810913.0500000003
330,5.1.10.00.00.000000,5861.0,REVENDA DE MERCADORIAS,0.0,1172459.29,4481261.74,3308802.45
331,5.1.10.01.00.000000,51054.0,REVENDA DE MERCADORIAS,0.0,1249135.69,4583681.5,3334545.81
332,5.1.10.01.00.000011,51364.0,(-) COFINS S/ REVENDAS,0.0,103299.68,0.0,-103299.68
333,5.1.10.01.00.000006,51359.0,(-) DEVOLUCAO DE REVENDAS,0.0,79365.32,0.0,-79365.32
334,5.1.10.01.00.000003,51356.0,(-) ICMS S/ REVENDAS,0.0,610338.89,0.0,-610338.89
335,5.1.10.01.00.000005,51358.0,(-) ICMS ST - INTERESTADUAL,0.0,47453.36,0.0,-47453.36
336,5.1.10.01.00.000002,51355.0,(-) IPI S/ REVENDAS,0.0,247041.1,0.0,-247041.1
337,5.1.10.01.00.000010,51363.0,(-) PIS S/ REVENDAS,0.0,22818.39,0.0,-22818.39
338,5.1.10.01.00.000008,51361.0,ICMS S/ DEVOLUCAO DE REVENDAS,0.0,0.0,11947.11,11947.11
339,5.1.10.01.00.000007,51360.0,IPI S/ DEVOLUCAO DE REVENDAS,0.0,0.0,3852.46,3852.46
340,5.1.10.01.00.000001,5874.0,REVENDAS DE MERCADORIAS,0.0,0.0,4616152.57,4616152.57
341,5.1.15.00.00.000000,51062.0,VENDAS DE SERVIÇOS,0.0,4417.89,64526.8,60108.91
342,5.1.15.01.00.000000,5862.0,VENDAS DE SERVICOS,0.0,4292.64,70551.38,66258.74
343,5.1.15.01.00.000002,5878.0,(-) ISS,0.0,2827.48,0.0,-2827.48
344,5.1.15.01.00.000004,5880.0,(-)COFINS S/SERVICOS PRESTADOS,0.0,1559.75,0.0,-1559.75
345,5.1.15.01.00.000003,5879.0,(-)PIS S/SERVICOS PRESTADOS,0.0,313.32,0.0,-313.32
346,5.1.15.01.00.000001,5877.0,SERVICOS PRESTADOS,0.0,0.0,70200.07,70200.07
347,5.1.85.00.00.000000,5869.0,RECEITAS FINANCEIRAS,0.0,0.0,87494.47,87494.47
348,5.1.85.01.00.000000,51060.0,RECEITAS FINANCEIRAS,0.0,0.0,104433.69,104433.69
349,5.1.85.01.00.000001,5912.0,DESCONTOS OBTIDOS,0.0,0.0,0.33,0.33
350,5.1.85.01.00.000006,5917.0,RECEITAS VARIACAO CAMBIAL,0.0,0.0,80172.6,80172.6
351,5.1.85.01.00.000007,5918.0,RENDIMENTOS APLICACAO,0.0,0.0,13985.77,13985.77
352,5.1.90.00.00.000000,5870.0,OUTRAS RECEITAS OPERACIONAIS,0.0,0.0,96455.69,96455.69
353,5.1.90.01.00.000000,51061.0,OUTRAS RECEITAS OPERACIONAIS,0.0,0.0,92622.4,92622.4
354,5.1.90.01.05.000000,529559.0,ICMS S/OUTRAS ENTRADAS,0.0,0.0,293.63,293.63
355,5.1.90.01.06.000000,529562.0,IPI S/OUTRAS ENTRADAS,0.0,0.0,536.13,536.13
356,5.1.90.01.00.000002,5922.0,RECUPERACAO CUSTOS/DESPESAS,0.0,0.0,4094.13,4094.13
357,5.1.90.01.19.000000,539509.0,RESSARCIMENTO EXCLUSAO BC PIS/COFINS,0.0,0.0,98697.53,98697.53
